uis,text,favoriteCount,created,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted
4102,RT @ThatsOurWaldo: �I rank [Twin Peaks] tied to two or three other really good things in my career� but tied at the top.� �Robert Forster�,0,22/10/2019 20:40,1.18674E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CharlesAWinters,21,TRUE,FALSE
4103,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:40,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VinylCrisis,559,TRUE,FALSE
4104,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:40,1.18674E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",deermeadowhaps,559,TRUE,FALSE
4105,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:38,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sarahlipstate,559,TRUE,FALSE
4106,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:38,1.18674E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FittenTrim,559,TRUE,FALSE
4107,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:38,1.18674E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Peapods,559,TRUE,FALSE
4108,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:37,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",digitallydriven,559,TRUE,FALSE
4109,@BritishBakeOff @TwinPeaksArchve This will be lost on so many people. I�d love to know how the jump to #TwinPeaks w� https://t.co/E9ksEXhh5x,67,22/10/2019 20:37,1.18674E+18,234428224,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",digitallydriven,0,FALSE,FALSE
4110,"RT @ObnoxAnonymous: A few moments from the script reading.
Not all the actors were able to attend but it was lovely to see the story unfold�",0,22/10/2019 20:37,1.18674E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",eric_hayden,3,TRUE,FALSE
4111,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 20:36,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DFinley22,105,TRUE,FALSE
4112,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:36,1.18674E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",daciampaglia,559,TRUE,FALSE
4113,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:36,1.18674E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",_blue__rose__,559,TRUE,FALSE
4114,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:36,1.18674E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",awritekerfuffle,559,TRUE,FALSE
4115,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:35,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_chrisEU,559,TRUE,FALSE
4116,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:34,1.18674E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rotch,559,TRUE,FALSE
4117,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 20:34,1.18674E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AmickBeautiful,105,TRUE,FALSE
4118,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:34,1.18674E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",themauvezone,559,TRUE,FALSE
4119,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:33,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JamesNoctis,559,TRUE,FALSE
4120,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:33,1.18674E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ritabites,559,TRUE,FALSE
4121,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:33,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JHazlett4,559,TRUE,FALSE
4122,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:33,1.18674E+18,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",TwinPeaksArchve,559,TRUE,FALSE
4123,"RT @RoyZemach: This is the chair.

#TwinPeaks #BettyBriggs 
<U+0001F332><U+26F0><U+FE0F><U+26F0><U+FE0F><U+2615><U+FE0F><U+0001F369><U+0001F967><U+0001F352><U+0001F989>
https://t.co/BN229ypXfO https://t.co/xkAAPW9MYh",0,22/10/2019 20:32,1.18674E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",EthanSequins,3,TRUE,FALSE
4124,Ni Ni Be good and if you can't be good.... #TwinPeaks <U+0001F499> https://t.co/cPlHXhpQw8,12,22/10/2019 20:31,1.18674E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LuciferRegrets,1,FALSE,FALSE
4125,SFO: Twin Peaks und Golden Gate Bridge https://t.co/dd7GtBvkbD #goldengatebridge #kalifornien #sanfrancisco #twinpeaks #usa,0,22/10/2019 20:30,1.18674E+18,NA,"<a href=""https://www.miles-around.de/"" rel=""nofollow"">miles-around.de Revive</a>",miles_around,0,FALSE,FALSE
4126,"RT @Kyle_MacLachlan: Who is more likely to text you an ALL CAPS conversation? 
�HELLOOoooOOOoo!�...or��I don�t need, I WANT!� <U+0001F914> #CAPSLOCKDA�",0,22/10/2019 20:30,1.18674E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DebDarkPetal,99,TRUE,FALSE
4127,"RT @RoyZemach: This is the chair.

#TwinPeaks #BettyBriggs 
<U+0001F332><U+26F0><U+FE0F><U+26F0><U+FE0F><U+2615><U+FE0F><U+0001F369><U+0001F967><U+0001F352><U+0001F989>
https://t.co/BN229ypXfO https://t.co/xkAAPW9MYh",0,22/10/2019 20:29,1.18674E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,3,TRUE,FALSE
4128,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:29,1.18674E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sammypea76,559,TRUE,FALSE
4129,RT @billboard: How #TwinPeaks &amp; @beastieboys influenced @girl_band's raucous #TheTalkies album https://t.co/qPqoHftyM5,0,22/10/2019 20:27,1.18674E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GabirodW,26,TRUE,FALSE
4130,"This is the chair.

#TwinPeaks #BettyBriggs 
<U+0001F332><U+26F0><U+FE0F><U+26F0><U+FE0F><U+2615><U+FE0F><U+0001F369><U+0001F967><U+0001F352><U+0001F989>
https://t.co/BN229ypXfO https://t.co/xkAAPW9MYh",17,22/10/2019 20:27,1.18674E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RoyZemach,3,FALSE,FALSE
4131,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:25,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dignifurfpurfs,559,TRUE,FALSE
4132,RT @TwinPeaksArchve: #TwinPeaks https://t.co/3eBSCgLGL2,0,22/10/2019 20:25,1.18674E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GloriaLainez,17,TRUE,FALSE
4133,RT @billboard: How #TwinPeaks &amp; @beastieboys influenced @girl_band's raucous #TheTalkies album https://t.co/qPqoHftyM5,0,22/10/2019 20:24,1.18674E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FabiSal2,26,TRUE,FALSE
4134,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:22,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",katiekinzakat,559,TRUE,FALSE
4135,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 20:20,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RiverdaleDark,105,TRUE,FALSE
4136,People confused by #DublinMurders obviously don't remember #TwinPeaks .... That was a head fuck <U+0001F633>,2,22/10/2019 20:20,1.18674E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kiernan76924289,0,FALSE,FALSE
4137,RT @TwinPeaksArchve: #TwinPeaks https://t.co/3eBSCgLGL2,0,22/10/2019 20:18,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dale_coop,17,TRUE,FALSE
4138,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:18,1.18674E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",isladoesstuff,559,TRUE,FALSE
4139,RT @TwinPeaksArchve: #TwinPeaks https://t.co/3eBSCgLGL2,0,22/10/2019 20:16,1.18674E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bambambic,17,TRUE,FALSE
4140,RT @TwinPeaksArchve: #TwinPeaks https://t.co/3eBSCgLGL2,0,22/10/2019 20:15,1.18674E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DirtyFresca,17,TRUE,FALSE
4141,RT @billboard: How #TwinPeaks &amp; @beastieboys influenced @girl_band's raucous #TheTalkies album https://t.co/qPqoHftyM5,0,22/10/2019 20:14,1.18674E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",cvinyard,26,TRUE,FALSE
4142,"RT @ObnoxAnonymous: This is sincerely what it�s all been about.
#QueenofHearts #TwinPeaks #FanFilm #AnnieLives https://t.co/U8lUS1413v",0,22/10/2019 20:14,1.18674E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,2,TRUE,FALSE
4143,RT @thesummit954: Bih.. we are sliding out to #Orlando so come out and spend your #Halloween with us! <U+0001F383><U+0001F3B6><U+2764><U+FE0F> We�re going to be serving looks�,0,22/10/2019 20:14,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lennyarias44,5,TRUE,FALSE
4144,RT @TwinPeaksArchve: #TwinPeaks https://t.co/3eBSCgLGL2,0,22/10/2019 20:13,1.18674E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",beyondreasonnl,17,TRUE,FALSE
4145,RT @TwinPeaksArchve: #TwinPeaks https://t.co/3eBSCgLGL2,0,22/10/2019 20:13,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DataAsRisk,17,TRUE,FALSE
4146,"�I�m close, but the last few steps are always the darkest and most difficult.�
#QueenofHearts #TwinPeaks #FanFilm� https://t.co/5xFJVWPrSg",6,22/10/2019 20:12,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,1,FALSE,FALSE
4147,RT @TwinPeaksArchve: #TwinPeaks https://t.co/3eBSCgLGL2,0,22/10/2019 20:12,1.18674E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",AdamGorightly,17,TRUE,FALSE
4148,#TwinPeaks https://t.co/3eBSCgLGL2,150,22/10/2019 20:12,1.18674E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TwinPeaksArchve,17,FALSE,FALSE
4149,"This is sincerely what it�s all been about.
#QueenofHearts #TwinPeaks #FanFilm #AnnieLives https://t.co/U8lUS1413v",4,22/10/2019 20:11,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,2,FALSE,FALSE
4150,"The next shooting phase for #QueenofHearts is gearing up. 

It�s going to be a long journey but so worth it in the� https://t.co/qg3fIcZC3I",3,22/10/2019 20:10,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,1,FALSE,FALSE
4151,"We�ll all know soon enough. <U+0001F44D>
#QueenofHearts #TwinPeaks #FanFilm #AnnieLives https://t.co/wrkGggm0Xy",2,22/10/2019 20:10,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,1,FALSE,FALSE
4152,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:09,1.18674E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mekelly66,559,TRUE,FALSE
4153,"""#QUEENOFHEARTS: A #TWINPEAKS #FANFILM"" SCREENPLAY REVIEW by @LorneDixon (#Youtube: visitedbyvoices1 and @TSFNation� https://t.co/RPSqXSIIYR",3,22/10/2019 20:09,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,1,FALSE,FALSE
4154,"Ok so I live in North Bend,WA (home of #TwinPeaks) I go away for a month &amp; Main St. has changed! New apartments new roundabouts.",1,22/10/2019 20:09,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HartNSoul76,0,FALSE,FALSE
4155,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:09,1.18674E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",mrstheelvy,559,TRUE,FALSE
4156,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:08,1.18674E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ChariotDaGawd,559,TRUE,FALSE
4157,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:08,1.18674E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pvnkflamingo,559,TRUE,FALSE
4158,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:08,1.18674E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tama_thatsme,559,TRUE,FALSE
4159,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 20:07,1.18674E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mishell32716650,105,TRUE,FALSE
4160,"There is light at the end of this tunnel.
#QueenofHearts #TwinPeaks #FanFilm #AnnieLives https://t.co/HUGp19QskH",4,22/10/2019 20:07,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,1,FALSE,FALSE
4161,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:06,1.18674E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",purplepenguin81,559,TRUE,FALSE
4162,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:06,1.18674E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aliv0,559,TRUE,FALSE
4163,"I spotted this symbol while taking a morning walk.

�You�re on the path. You don�t need to see where it leads. Just� https://t.co/jRKzsR286o",4,22/10/2019 20:06,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,1,FALSE,FALSE
4164,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:06,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Channel4GBBO,559,TRUE,FALSE
4165,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 20:06,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nayara2803,105,TRUE,FALSE
4166,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:05,1.18674E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",monibhachu,559,TRUE,FALSE
4167,"Location scouting this morning.

Why do I get the feeling Major Briggs will be waiting for me at the end of this pa� https://t.co/LMIcFD2NgA",5,22/10/2019 20:05,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,1,FALSE,FALSE
4168,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,22/10/2019 20:04,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0932ynnoJ,559,TRUE,FALSE
4169,"Sometimes life has a way of surprising you.
Today I went out location scouting, not quite sure what I�d find�and I� https://t.co/7SzkwWBJZD",6,22/10/2019 20:04,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,1,FALSE,FALSE
4170,"#ChrisIsaak performing #WickedGame from #DavidLynch #WildatHeart
Before the show, he told us he wished he had a cam� https://t.co/tfHRO1gUcN",14,22/10/2019 20:04,1.18674E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,1,FALSE,FALSE
4171,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 20:03,1.18673E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Frani33874540,105,TRUE,FALSE
4172,It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,2721,22/10/2019 20:03,1.18673E+18,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",BritishBakeOff,559,FALSE,FALSE
4173,"While scouting possible locations this morning, I came across a baby Jackrabbits� Palace.
#QueenofHearts #TwinPeaks� https://t.co/qqugEqnfoB",4,22/10/2019 20:01,1.18673E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,1,FALSE,FALSE
4174,"I'll be filming and editing some things today. Yeah!
#QueenofHearts #TwinPeaks #FanFilm #AnnieLives https://t.co/JLBcwaldnO",5,22/10/2019 20:00,1.18673E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,1,FALSE,FALSE
4175,A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/kdRI1wAOHm,2,22/10/2019 20:00,1.18673E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",DaleCooperHour,0,FALSE,FALSE
4176,Supporter Daniel Rodriguez just sent me a song he composed in honor of not only the #QueenofHearts project but to� https://t.co/YuST8fZfdq,2,22/10/2019 19:59,1.18673E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,1,FALSE,FALSE
4177,It�s been a while since someone created fan art for this project but Rafael Koff surprised me today with this origi� https://t.co/fEbNH5AY2r,5,22/10/2019 19:55,1.18673E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,1,FALSE,FALSE
4178,"Hey #TwinPeaks fans: get your hands on the book No One called ""the critical theory of the new millennium"" - IN DREA� https://t.co/zQRBkfHc7e",18,22/10/2019 19:50,1.18673E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",hperryhorton,4,FALSE,FALSE
4179,RT @billboard: How #TwinPeaks &amp; @beastieboys influenced @girl_band's raucous #TheTalkies album https://t.co/qPqoHftyM5,0,22/10/2019 19:47,1.18673E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_yasminiqbal,26,TRUE,FALSE
4180,"Being in the same publication with such an amazing, talented, insightful collection of #TwinPeaks writers/scholars/� https://t.co/Ii0936Ibmm",3,22/10/2019 19:45,1.18673E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thebigm,0,FALSE,FALSE
4181,"RT @BlueRoseMag1: This will be you if you didn't order Issue 12. All your #twinpeaks friends will be reading Brad's essay, John' Judy theor�",0,22/10/2019 19:45,1.18673E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",brad__dukes,6,TRUE,FALSE
4182,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 19:45,1.18673E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",swiftsmadchen,105,TRUE,FALSE
4183,"RT @ObnoxAnonymous: A few moments from the script reading.
Not all the actors were able to attend but it was lovely to see the story unfold�",0,22/10/2019 19:44,1.18673E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,3,TRUE,FALSE
4184,I want another season of #TwinPeaks with all my heart but I�m just hoping #Showtime eventual premiere date allows u� https://t.co/UdgjKsynuY,9,22/10/2019 19:43,1.18673E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,1,FALSE,FALSE
4185,"A few moments from the script reading.
Not all the actors were able to attend but it was lovely to see the story un� https://t.co/qesYHZAvCZ",12,22/10/2019 19:41,1.18673E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,3,FALSE,FALSE
4186,"RT @Kyle_MacLachlan: Who is more likely to text you an ALL CAPS conversation? 
�HELLOOoooOOOoo!�...or��I don�t need, I WANT!� <U+0001F914> #CAPSLOCKDA�",0,22/10/2019 19:41,1.18673E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TPLogcasting,99,TRUE,FALSE
4187,"#QueenofHearts has so much support in the #TwinPeaks fan community but there are still many, many others who haven'� https://t.co/nOmSFypsS1",8,22/10/2019 19:39,1.18673E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,2,FALSE,FALSE
4188,I wish #DavidLynch would bring back #MulhollandDrive as a #television #series before possibly doing another install� https://t.co/Yq33xSYfFc,4,22/10/2019 19:37,1.18673E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,2,FALSE,FALSE
4189,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 19:35,1.18673E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",truthtortoise19,105,TRUE,FALSE
4190,"New Annie make-up test for #QueenofHearts : A #TwinPeaks #FanFilm

What do you think? 
#AnnieLives https://t.co/F1ToWHRlgf",18,22/10/2019 19:35,1.18673E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,1,FALSE,FALSE
4191,"Just got a notification that someone has been trying to break into the film�s email account. 

As #DavidLynch would� https://t.co/QoAkmcHsPx",9,22/10/2019 19:34,1.18673E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ObnoxAnonymous,1,FALSE,FALSE
4192,"RT @DammitTees: my log knows something, it's 
Catherine Coulson's birthday #BOTD 1943
#TwinPeaks #loglady #log https://t.co/IRDHoApecv",0,22/10/2019 19:33,1.18673E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hellda75,1,TRUE,FALSE
4193,"�Every day, once a day, give yourself a present. Don�t plan it, don�t wait for it, just let it happen.� 

- Dale Cooper

#TwinPeaks",1,22/10/2019 19:28,1.18673E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MrDoubleOU,0,FALSE,FALSE
4194,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 19:28,1.18673E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",madchensalice,105,TRUE,FALSE
4195,"RT @karterhol: People have been asking for @madchenamick for today's #riverdale sneak peek. Can't give away this plot twist, but big stuff�",0,22/10/2019 19:25,1.18673E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lrrainewarren,105,TRUE,FALSE
