"","Episode","word","sentiment"
"4156",NA,"mortification","negative"
"4157",NA,"mortified","negative"
"4158",NA,"mortify","negative"
"4159",NA,"mortifying","negative"
"4160",NA,"motionless","negative"
"4161",NA,"motivated","positive"
"4162",NA,"motley","negative"
"4163",NA,"mourn","negative"
"4164",NA,"mourner","negative"
"4165",NA,"mournful","negative"
"4166",NA,"mournfully","negative"
"4167",NA,"muddle","negative"
"4168",NA,"muddy","negative"
"4169",NA,"mudslinger","negative"
"4170",NA,"mudslinging","negative"
"4171",NA,"mulish","negative"
"4172",NA,"multi-polarization","negative"
"4173",NA,"multi-purpose","positive"
"4174",NA,"mundane","negative"
"4175",NA,"murder","negative"
"4176",NA,"murderer","negative"
"4177",NA,"murderous","negative"
"4178",NA,"murderously","negative"
"4179",NA,"murky","negative"
"4180",NA,"muscle-flexing","negative"
"4181",NA,"mushy","negative"
"4182",NA,"musty","negative"
"4183",NA,"mysterious","negative"
"4184",NA,"mysteriously","negative"
"4185",NA,"mystery","negative"
"4186",NA,"mystify","negative"
"4187",NA,"myth","negative"
"4188",NA,"nag","negative"
"4189",NA,"nagging","negative"
"4190",NA,"naive","negative"
"4191",NA,"naively","negative"
"4192",NA,"narrower","negative"
"4193",NA,"nastily","negative"
"4194",NA,"nastiness","negative"
"4195",NA,"nasty","negative"
"4196",NA,"naughty","negative"
"4197",NA,"nauseate","negative"
"4198",NA,"nauseates","negative"
"4199",NA,"nauseating","negative"
"4200",NA,"nauseatingly","negative"
"4201",NA,"navigable","positive"
"4202",NA,"neat","positive"
"4203",NA,"neatest","positive"
"4204",NA,"neatly","positive"
"4205",NA,"nebulous","negative"
"4206",NA,"nebulously","negative"
"4207",NA,"needless","negative"
"4208",NA,"needlessly","negative"
"4209",NA,"needy","negative"
"4210",NA,"nefarious","negative"
"4211",NA,"nefariously","negative"
"4212",NA,"negate","negative"
"4213",NA,"negation","negative"
"4214",NA,"negative","negative"
"4215",NA,"negatives","negative"
"4216",NA,"negativity","negative"
"4217",NA,"neglect","negative"
"4218",NA,"neglected","negative"
"4219",NA,"negligence","negative"
"4220",NA,"negligent","negative"
"4221",NA,"nemesis","negative"
"4222",NA,"nepotism","negative"
"4223",NA,"nervous","negative"
"4224",NA,"nervously","negative"
"4225",NA,"nervousness","negative"
"4226",NA,"nettle","negative"
"4227",NA,"nettlesome","negative"
"4228",NA,"neurotic","negative"
"4229",NA,"neurotically","negative"
"4230","s1e2","nice","positive"
"4231",NA,"nicely","positive"
"4232",NA,"nicer","positive"
"4233",NA,"nicest","positive"
"4234",NA,"nifty","positive"
"4235",NA,"niggle","negative"
"4236",NA,"niggles","negative"
"4237","s1e3","nightmare","negative"
"4238",NA,"nightmarish","negative"
"4239",NA,"nightmarishly","negative"
"4240",NA,"nimble","positive"
"4241",NA,"nitpick","negative"
"4242",NA,"nitpicking","negative"
"4243",NA,"noble","positive"
"4244",NA,"nobly","positive"
"4245",NA,"noise","negative"
"4246",NA,"noiseless","positive"
"4247",NA,"noises","negative"
"4248",NA,"noisier","negative"
"4249",NA,"noisy","negative"
"4250",NA,"non-confidence","negative"
"4251",NA,"non-violence","positive"
"4252",NA,"non-violent","positive"
"4253",NA,"nonexistent","negative"
"4254",NA,"nonresponsive","negative"
"4255",NA,"nonsense","negative"
"4256",NA,"nosey","negative"
"4257",NA,"notably","positive"
"4258",NA,"noteworthy","positive"
"4259",NA,"notoriety","negative"
"4260",NA,"notorious","negative"
"4261",NA,"notoriously","negative"
"4262",NA,"nourish","positive"
"4263",NA,"nourishing","positive"
"4264",NA,"nourishment","positive"
"4265",NA,"novelty","positive"
"4266",NA,"noxious","negative"
"4267",NA,"nuisance","negative"
"4268",NA,"numb","negative"
"4269",NA,"nurturing","positive"
"4270",NA,"oasis","positive"
"4271",NA,"obese","negative"
"4272",NA,"object","negative"
"4273",NA,"objection","negative"
"4274",NA,"objectionable","negative"
"4275",NA,"objections","negative"
"4276",NA,"oblique","negative"
"4277",NA,"obliterate","negative"
"4278",NA,"obliterated","negative"
"4279",NA,"oblivious","negative"
"4280",NA,"obnoxious","negative"
"4281",NA,"obnoxiously","negative"
"4282",NA,"obscene","negative"
"4283",NA,"obscenely","negative"
"4284",NA,"obscenity","negative"
"4285",NA,"obscure","negative"
"4286",NA,"obscured","negative"
"4287",NA,"obscures","negative"
"4288",NA,"obscurity","negative"
"4289",NA,"obsess","negative"
"4290",NA,"obsession","positive"
"4291",NA,"obsessions","positive"
"4292",NA,"obsessive","negative"
"4293",NA,"obsessively","negative"
"4294",NA,"obsessiveness","negative"
"4295",NA,"obsolete","negative"
"4296",NA,"obstacle","negative"
"4297",NA,"obstinate","negative"
"4298",NA,"obstinately","negative"
"4299",NA,"obstruct","negative"
"4300",NA,"obstructed","negative"
"4301",NA,"obstructing","negative"
"4302",NA,"obstruction","negative"
"4303",NA,"obstructs","negative"
"4304",NA,"obtainable","positive"
"4305",NA,"obtrusive","negative"
"4306",NA,"obtuse","negative"
"4307",NA,"occlude","negative"
"4308",NA,"occluded","negative"
"4309",NA,"occludes","negative"
"4310",NA,"occluding","negative"
"4311",NA,"odd","negative"
"4312",NA,"odder","negative"
"4313",NA,"oddest","negative"
"4314",NA,"oddities","negative"
"4315",NA,"oddity","negative"
"4316",NA,"oddly","negative"
"4317",NA,"odor","negative"
"4318",NA,"offence","negative"
"4319",NA,"offend","negative"
"4320",NA,"offender","negative"
"4321",NA,"offending","negative"
"4322",NA,"offenses","negative"
"4323",NA,"offensive","negative"
"4324",NA,"offensively","negative"
"4325",NA,"offensiveness","negative"
"4326",NA,"officious","negative"
"4327",NA,"ominous","negative"
"4328",NA,"ominously","negative"
"4329",NA,"omission","negative"
"4330",NA,"omit","negative"
"4331",NA,"one-sided","negative"
"4332",NA,"onerous","negative"
"4333",NA,"onerously","negative"
"4334",NA,"onslaught","negative"
"4335",NA,"openly","positive"
"4336",NA,"openness","positive"
"4337",NA,"opinionated","negative"
"4338",NA,"opponent","negative"
"4339",NA,"opportunistic","negative"
"4340",NA,"oppose","negative"
"4341",NA,"opposition","negative"
"4342",NA,"oppositions","negative"
"4343",NA,"oppress","negative"
"4344",NA,"oppression","negative"
"4345",NA,"oppressive","negative"
"4346",NA,"oppressively","negative"
"4347",NA,"oppressiveness","negative"
"4348",NA,"oppressors","negative"
"4349",NA,"optimal","positive"
"4350",NA,"optimism","positive"
"4351",NA,"optimistic","positive"
"4352",NA,"opulent","positive"
"4353",NA,"ordeal","negative"
"4354",NA,"orderly","positive"
"4355",NA,"originality","positive"
"4356",NA,"orphan","negative"
"4357",NA,"ostracize","negative"
"4358",NA,"outbreak","negative"
"4359",NA,"outburst","negative"
"4360",NA,"outbursts","negative"
"4361",NA,"outcast","negative"
"4362",NA,"outcry","negative"
"4363",NA,"outdo","positive"
"4364",NA,"outdone","positive"
"4365",NA,"outlaw","negative"
"4366",NA,"outmoded","negative"
"4367",NA,"outperform","positive"
"4368",NA,"outperformed","positive"
"4369",NA,"outperforming","positive"
"4370",NA,"outperforms","positive"
"4371",NA,"outrage","negative"
"4372",NA,"outraged","negative"
"4373",NA,"outrageous","negative"
"4374",NA,"outrageously","negative"
"4375",NA,"outrageousness","negative"
"4376",NA,"outrages","negative"
"4377",NA,"outshine","positive"
"4378",NA,"outshone","positive"
"4379",NA,"outsider","negative"
"4380",NA,"outsmart","positive"
"4381",NA,"outstanding","positive"
"4382",NA,"outstandingly","positive"
"4383",NA,"outstrip","positive"
"4384",NA,"outwit","positive"
"4385",NA,"ovation","positive"
"4386",NA,"over-acted","negative"
"4387",NA,"over-awe","negative"
"4388",NA,"over-balanced","negative"
"4389",NA,"over-hyped","negative"
"4390",NA,"over-priced","negative"
"4391",NA,"over-valuation","negative"
"4392",NA,"overact","negative"
"4393",NA,"overacted","negative"
"4394",NA,"overawe","negative"
"4395",NA,"overbalance","negative"
"4396",NA,"overbalanced","negative"
"4397",NA,"overbearing","negative"
"4398",NA,"overbearingly","negative"
"4399",NA,"overblown","negative"
"4400",NA,"overdo","negative"
"4401",NA,"overdone","negative"
"4402",NA,"overdue","negative"
"4403",NA,"overemphasize","negative"
"4404",NA,"overheat","negative"
"4405",NA,"overjoyed","positive"
"4406",NA,"overkill","negative"
"4407",NA,"overloaded","negative"
"4408",NA,"overlook","negative"
"4409",NA,"overpaid","negative"
"4410",NA,"overpayed","negative"
"4411",NA,"overplay","negative"
"4412",NA,"overpower","negative"
"4413",NA,"overpriced","negative"
"4414",NA,"overrated","negative"
"4415",NA,"overreach","negative"
"4416",NA,"overrun","negative"
"4417",NA,"overshadow","negative"
"4418",NA,"oversight","negative"
"4419",NA,"oversights","negative"
"4420",NA,"oversimplification","negative"
"4421",NA,"oversimplified","negative"
"4422",NA,"oversimplify","negative"
"4423",NA,"oversize","negative"
"4424",NA,"overstate","negative"
"4425",NA,"overstated","negative"
"4426",NA,"overstatement","negative"
"4427",NA,"overstatements","negative"
"4428",NA,"overstates","negative"
"4429",NA,"overtake","positive"
"4430",NA,"overtaken","positive"
"4431",NA,"overtakes","positive"
"4432",NA,"overtaking","positive"
"4433",NA,"overtaxed","negative"
"4434",NA,"overthrow","negative"
"4435",NA,"overthrows","negative"
"4436",NA,"overtook","positive"
"4437",NA,"overture","positive"
"4438",NA,"overturn","negative"
"4439",NA,"overweight","negative"
"4440",NA,"overwhelm","negative"
"4441",NA,"overwhelmed","negative"
"4442",NA,"overwhelming","negative"
"4443",NA,"overwhelmingly","negative"
"4444",NA,"overwhelms","negative"
"4445",NA,"overzealous","negative"
"4446",NA,"overzealously","negative"
"4447",NA,"overzelous","negative"
"4448",NA,"pain","negative"
"4449",NA,"pain-free","positive"
"4450",NA,"painful","negative"
"4451",NA,"painfull","negative"
"4452",NA,"painfully","negative"
"4453",NA,"painless","positive"
"4454",NA,"painlessly","positive"
"4455",NA,"pains","negative"
"4456",NA,"palatial","positive"
"4457",NA,"pale","negative"
"4458",NA,"pales","negative"
"4459",NA,"paltry","negative"
"4460",NA,"pamper","positive"
"4461",NA,"pampered","positive"
"4462",NA,"pamperedly","positive"
"4463",NA,"pamperedness","positive"
"4464",NA,"pampers","positive"
"4465",NA,"pan","negative"
"4466",NA,"pandemonium","negative"
"4467",NA,"pander","negative"
"4468",NA,"pandering","negative"
"4469",NA,"panders","negative"
"4470",NA,"panic","negative"
"4471",NA,"panick","negative"
"4472",NA,"panicked","negative"
"4473",NA,"panicking","negative"
"4474",NA,"panicky","negative"
"4475",NA,"panoramic","positive"
"4476",NA,"paradise","positive"
"4477",NA,"paradoxical","negative"
"4478",NA,"paradoxically","negative"
"4479",NA,"paralize","negative"
"4480",NA,"paralyzed","negative"
"4481",NA,"paramount","positive"
"4482",NA,"paranoia","negative"
"4483",NA,"paranoid","negative"
"4484",NA,"parasite","negative"
"4485",NA,"pardon","positive"
"4486",NA,"pariah","negative"
"4487",NA,"parody","negative"
"4488",NA,"partiality","negative"
"4489",NA,"partisan","negative"
"4490",NA,"partisans","negative"
"4491",NA,"passe","negative"
"4492",NA,"passion","positive"
"4493",NA,"passionate","positive"
"4494",NA,"passionately","positive"
"4495",NA,"passive","negative"
"4496",NA,"passiveness","negative"
"4497",NA,"pathetic","negative"
"4498",NA,"pathetically","negative"
"4499",NA,"patience","positive"
"4500",NA,"patient","positive"
"4501",NA,"patiently","positive"
"4502",NA,"patriot","positive"
"4503",NA,"patriotic","positive"
"4504",NA,"patronize","negative"
"4505",NA,"paucity","negative"
"4506",NA,"pauper","negative"
"4507",NA,"paupers","negative"
"4508",NA,"payback","negative"
"4509",NA,"peace","positive"
"4510",NA,"peaceable","positive"
"4511",NA,"peaceful","positive"
"4512",NA,"peacefully","positive"
"4513",NA,"peacekeepers","positive"
"4514",NA,"peach","positive"
"4515",NA,"peculiar","negative"
"4516",NA,"peculiarly","negative"
"4517",NA,"pedantic","negative"
"4518",NA,"peeled","negative"
"4519",NA,"peerless","positive"
"4520",NA,"peeve","negative"
"4521",NA,"peeved","negative"
"4522",NA,"peevish","negative"
"4523",NA,"peevishly","negative"
"4524",NA,"penalize","negative"
"4525",NA,"penalty","negative"
"4526",NA,"pep","positive"
"4527",NA,"pepped","positive"
"4528",NA,"pepping","positive"
"4529",NA,"peppy","positive"
"4530",NA,"peps","positive"
"4531",NA,"perfect","positive"
"4532",NA,"perfection","positive"
"4533",NA,"perfectly","positive"
"4534",NA,"perfidious","negative"
"4535",NA,"perfidity","negative"
"4536",NA,"perfunctory","negative"
"4537",NA,"peril","negative"
"4538",NA,"perilous","negative"
"4539",NA,"perilously","negative"
"4540",NA,"perish","negative"
"4541",NA,"permissible","positive"
"4542",NA,"pernicious","negative"
"4543",NA,"perplex","negative"
"4544",NA,"perplexed","negative"
"4545",NA,"perplexing","negative"
"4546",NA,"perplexity","negative"
"4547",NA,"persecute","negative"
"4548",NA,"persecution","negative"
"4549",NA,"perseverance","positive"
"4550",NA,"persevere","positive"
"4551",NA,"personages","positive"
"4552",NA,"personalized","positive"
"4553",NA,"pertinacious","negative"
"4554",NA,"pertinaciously","negative"
"4555",NA,"pertinacity","negative"
"4556",NA,"perturb","negative"
"4557",NA,"perturbed","negative"
"4558",NA,"pervasive","negative"
"4559",NA,"perverse","negative"
"4560",NA,"perversely","negative"
"4561",NA,"perversion","negative"
"4562",NA,"perversity","negative"
"4563",NA,"pervert","negative"
"4564",NA,"perverted","negative"
"4565",NA,"perverts","negative"
"4566",NA,"pessimism","negative"
"4567",NA,"pessimistic","negative"
"4568",NA,"pessimistically","negative"
"4569",NA,"pest","negative"
"4570",NA,"pestilent","negative"
"4571",NA,"petrified","negative"
"4572",NA,"petrify","negative"
"4573",NA,"pettifog","negative"
"4574",NA,"petty","negative"
"4575",NA,"phenomenal","positive"
"4576",NA,"phenomenally","positive"
"4577",NA,"phobia","negative"
"4578",NA,"phobic","negative"
"4579",NA,"phony","negative"
"4580",NA,"picket","negative"
"4581",NA,"picketed","negative"
"4582",NA,"picketing","negative"
"4583",NA,"pickets","negative"
"4584",NA,"picky","negative"
"4585",NA,"picturesque","positive"
"4586",NA,"piety","positive"
"4587",NA,"pig","negative"
"4588",NA,"pigs","negative"
"4589",NA,"pillage","negative"
"4590",NA,"pillory","negative"
"4591",NA,"pimple","negative"
"4592",NA,"pinch","negative"
"4593",NA,"pinnacle","positive"
"4594",NA,"pique","negative"
"4595",NA,"pitiable","negative"
"4596",NA,"pitiful","negative"
"4597",NA,"pitifully","negative"
"4598",NA,"pitiless","negative"
"4599",NA,"pitilessly","negative"
"4600",NA,"pittance","negative"
"4601",NA,"pity","negative"
"4602",NA,"plagiarize","negative"
"4603",NA,"plague","negative"
"4604",NA,"plasticky","negative"
"4605",NA,"playful","positive"
"4606",NA,"playfully","positive"
"4607",NA,"plaything","negative"
"4608",NA,"plea","negative"
"4609",NA,"pleas","negative"
"4610","s1e6","pleasant","positive"
"4611",NA,"pleasantly","positive"
"4612",NA,"pleased","positive"
"4613",NA,"pleases","positive"
"4614",NA,"pleasing","positive"
"4615",NA,"pleasingly","positive"
"4616",NA,"pleasurable","positive"
"4617",NA,"pleasurably","positive"
"4618",NA,"pleasure","positive"
"4619",NA,"plebeian","negative"
"4620",NA,"plentiful","positive"
"4621",NA,"plight","negative"
"4622",NA,"plot","negative"
"4623",NA,"plotters","negative"
"4624",NA,"ploy","negative"
"4625",NA,"plunder","negative"
"4626",NA,"plunderer","negative"
"4627",NA,"pluses","positive"
"4628",NA,"plush","positive"
"4629",NA,"plusses","positive"
"4630",NA,"poetic","positive"
"4631",NA,"poeticize","positive"
"4632",NA,"poignant","positive"
"4633",NA,"pointless","negative"
"4634",NA,"pointlessly","negative"
"4635",NA,"poise","positive"
"4636",NA,"poised","positive"
"4637",NA,"poison","negative"
"4638",NA,"poisonous","negative"
"4639",NA,"poisonously","negative"
"4640",NA,"pokey","negative"
"4641",NA,"poky","negative"
"4642",NA,"polarisation","negative"
"4643",NA,"polemize","negative"
"4644",NA,"polished","positive"
"4645",NA,"polite","positive"
"4646",NA,"politeness","positive"
"4647",NA,"pollute","negative"
"4648",NA,"polluter","negative"
"4649",NA,"polluters","negative"
"4650",NA,"polution","negative"
"4651",NA,"pompous","negative"
"4652",NA,"poor","negative"
"4653",NA,"poorer","negative"
"4654",NA,"poorest","negative"
"4655",NA,"poorly","negative"
"4656",NA,"popular","positive"
"4657",NA,"portable","positive"
"4658",NA,"posh","positive"
"4659",NA,"positive","positive"
"4660",NA,"positively","positive"
"4661",NA,"positives","positive"
"4662",NA,"posturing","negative"
"4663",NA,"pout","negative"
"4664",NA,"poverty","negative"
"4665",NA,"powerful","positive"
"4666",NA,"powerfully","positive"
"4667",NA,"powerless","negative"
"4668",NA,"praise","positive"
"4669",NA,"praiseworthy","positive"
"4670",NA,"praising","positive"
"4671",NA,"prate","negative"
"4672",NA,"pratfall","negative"
"4673",NA,"prattle","negative"
"4674",NA,"pre-eminent","positive"
"4675",NA,"precarious","negative"
"4676",NA,"precariously","negative"
"4677",NA,"precious","positive"
"4678",NA,"precipitate","negative"
"4679",NA,"precipitous","negative"
"4680",NA,"precise","positive"
"4681",NA,"precisely","positive"
"4682",NA,"predatory","negative"
"4683",NA,"predicament","negative"
"4684",NA,"preeminent","positive"
"4685",NA,"prefer","positive"
"4686",NA,"preferable","positive"
"4687",NA,"preferably","positive"
"4688",NA,"prefered","positive"
